"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"1799","ENSG00000149295","chr11",113451445,113452120,"chr11",113409615,113475691,0,"DMR Genes","DRD2",1813,"dopamine receptor D2 [Source:HGNC Symbol;Acc:HGNC:3023]","11",113409615,113475691
"1800","ENSG00000149305","chr11",113920319,113921995,"chr11",113904677,113946565,0,"DMR Genes","HTR3B",9177,"5-hydroxytryptamine receptor 3B [Source:HGNC Symbol;Acc:HGNC:5298]","11",113904677,113946565
"1801","ENSG00000149346","chr20",10633547,10635698,"chr20",10435303,10636829,0,"DMR Genes","SLX4IP",128710,"SLX4 interacting protein [Source:HGNC Symbol;Acc:HGNC:16225]","20",10435303,10636829
"1802","ENSG00000149403","chr11",120906911,120908826,"chr11",120511700,120988904,0,"DMR Genes","GRIK4",2900,"glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582]","11",120511700,120988904
"1803","ENSG00000149403","chr11",120666889,120667953,"chr11",120511700,120988904,0,"DMR Genes","GRIK4",2900,"glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582]","11",120511700,120988904
"1804","ENSG00000149451","chr20",3672732,3673516,"chr20",3667965,3682246,0,"DMR Genes","ADAM33",80332,"ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]","20",3667965,3682246
"1805","ENSG00000149451","chr20",3682033,3682099,"chr20",3667965,3682246,0,"DMR Genes","ADAM33",80332,"ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]","20",3667965,3682246
"1806","ENSG00000149452","chr11",63020906,63021476,"chr11",62989154,63015839,-5068,"DMR Genes","SLC22A8",9376,"solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972]","11",62989154,63015839
"1807","ENSG00000149488","chr20",2617199,2617373,"chr20",2536607,2641784,0,"DMR Genes","TMC2",117532,"transmembrane channel like 2 [Source:HGNC Symbol;Acc:HGNC:16527]","20",2536607,2641784
"1808","ENSG00000149532","chr11",61403207,61403504,"chr11",61402641,61430031,0,"DMR Genes","CPSF7",79869,"cleavage and polyadenylation specific factor 7 [Source:HGNC Symbol;Acc:HGNC:30098]","11",61402641,61430031
"1809","ENSG00000149582","chr11",118533681,118534553,"chr11",118531041,118547280,0,"DMR Genes","TMEM25",84866,"transmembrane protein 25 [Source:HGNC Symbol;Acc:HGNC:25890]","11",118531041,118547280
"1810","ENSG00000149599","chr20",31867805,31868299,"chr20",31847637,31870747,0,"DMR Genes","DUSP15",128853,"dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]","20",31847637,31870747
"1811","ENSG00000149599","chr20",31849628,31849860,"chr20",31847637,31870747,0,"DMR Genes","DUSP15",128853,"dual specificity phosphatase 15 [Source:HGNC Symbol;Acc:HGNC:16236]","20",31847637,31870747
"1812","ENSG00000149634","chr20",45886793,45887965,"chr20",45886489,45887635,0,"DMR Genes","SPATA25",128497,"spermatogenesis associated 25 [Source:HGNC Symbol;Acc:HGNC:16158]","20",45886489,45887635
"1813","ENSG00000149654","chr20",46251117,46252009,"chr20",46173733,46308498,0,"DMR Genes","CDH22",64405,"cadherin 22 [Source:HGNC Symbol;Acc:HGNC:13251]","20",46173733,46308498
"1814","ENSG00000149658","chr20",63191506,63191583,"chr20",63195429,63216234,3847,"DMR Genes","YTHDF1",54915,"YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]","20",63195429,63216234
"1815","ENSG00000149679","chr20",62391445,62392086,"chr20",62388632,62407285,0,"DMR Genes","CABLES2",81928,"Cdk5 and Abl enzyme substrate 2 [Source:HGNC Symbol;Acc:HGNC:16143]","20",62388632,62407285
"1816","ENSG00000149716","chr11",69658948,69659294,"chr11",69653076,69675416,0,"DMR Genes","LTO1",220064,"LTO1, ABCE1 maturation factor [Source:HGNC Symbol;Acc:HGNC:17589]","11",69653076,69675416
"1817","ENSG00000149761","chr11",64226976,64228170,"chr11",64225941,64230686,0,"DMR Genes","NUDT22",84304,"nudix hydrolase 22 [Source:HGNC Symbol;Acc:HGNC:28189]","11",64225941,64230686
"1818","ENSG00000149782","chr11",64268081,64269008,"chr11",64251523,64269150,0,"DMR Genes","PLCB3",5331,"phospholipase C beta 3 [Source:HGNC Symbol;Acc:HGNC:9056]","11",64251523,64269150
"1819","ENSG00000149798","chr11",65320577,65321536,"chr11",65314818,65322429,0,"DMR Genes","CDC42EP2",10435,"CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]","11",65314818,65322429
"1820","ENSG00000149948","chr12",65896583,65896768,"chr12",65824131,65966295,0,"DMR Genes","HMGA2",8091,"high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]","12",65824131,65966295
"1821","ENSG00000149972","chr11",99668100,99668450,"chr11",99020953,100358885,0,"DMR Genes","CNTN5",53942,"contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]","11",99020953,100358885
"1822","ENSG00000150051","chr10",27740913,27741167,"chr10",27672875,27746060,0,"DMR Genes","MKX",283078,"mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]","10",27672875,27746060
"1823","ENSG00000150403","chr13",113549210,113550808,"chr13",113490995,113554590,0,"DMR Genes","TMCO3",55002,"transmembrane and coiled-coil domains 3 [Source:HGNC Symbol;Acc:HGNC:20329]","13",113490995,113554590
"1824","ENSG00000150457","chr13",20993463,20994235,"chr13",20973032,21061547,0,"DMR Genes","LATS2",26524,"large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515]","13",20973032,21061547
"1825","ENSG00000150556","chr2",149115083,149115954,"chr2",149038107,149215262,0,"DMR Genes","LYPD6B",130576,"LY6/PLAUR domain containing 6B [Source:HGNC Symbol;Acc:HGNC:27018]","2",149038107,149215262
"1826","ENSG00000150636","chr18",68738586,68739429,"chr18",68715209,69055189,0,"DMR Genes","CCDC102B",79839,"coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]","18",68715209,69055189
"1827","ENSG00000150656","chr18",74541864,74542123,"chr18",74534440,74587212,0,"DMR Genes","CNDP1",84735,"carnosine dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:20675]","18",74534440,74587212
"1828","ENSG00000150672","chr11",85425714,85426145,"chr11",83455012,85627922,0,"DMR Genes","DLG2",1740,"discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]","11",83455012,85627922
"1829","ENSG00000150672","chr11",84276616,84276741,"chr11",83455012,85627922,0,"DMR Genes","DLG2",1740,"discs large MAGUK scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:2901]","11",83455012,85627922
"1830","ENSG00000150712","chr5",32229812,32232545,"chr5",32226994,32313009,0,"DMR Genes","MTMR12",54545,"myotubularin related protein 12 [Source:HGNC Symbol;Acc:HGNC:18191]","5",32226994,32313009
"1831","ENSG00000150760","chr10",127025469,127026010,"chr10",126905409,127452517,0,"DMR Genes","DOCK1",1793,"dedicator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:2987]","10",126905409,127452517
"1832","ENSG00000150760","chr10",126919186,126919864,"chr10",126905409,127452517,0,"DMR Genes","DOCK1",1793,"dedicator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:2987]","10",126905409,127452517
"1833","ENSG00000150907","chr13",40480392,40480682,"chr13",40469953,40666597,0,"DMR Genes","FOXO1",2308,"forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]","13",40469953,40666597
"1834","ENSG00000150967","chr12",122938255,122939377,"chr12",122920951,122981649,0,"DMR Genes","ABCB9",23457,"ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]","12",122920951,122981649
"1835","ENSG00000150990","chr12",124968605,124968993,"chr12",124946825,124989122,0,"DMR Genes","DHX37",57647,"DEAH-box helicase 37 [Source:HGNC Symbol;Acc:HGNC:17210]","12",124946825,124989122
"1836","ENSG00000151062","chr12",1791726,1792859,"chr12",1791957,1918836,0,"DMR Genes","CACNA2D4",93589,"calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]","12",1791957,1918836
"1837","ENSG00000151062","chr12",1844199,1844482,"chr12",1791957,1918836,0,"DMR Genes","CACNA2D4",93589,"calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]","12",1791957,1918836
"1838","ENSG00000151062","chr12",1878475,1879357,"chr12",1791957,1918836,0,"DMR Genes","CACNA2D4",93589,"calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]","12",1791957,1918836
"1839","ENSG00000151067","chr12",2121212,2121468,"chr12",1970786,2697950,0,"DMR Genes","CACNA1C",775,"calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","12",1970786,2697950
"1840","ENSG00000151067","chr12",2608569,2609579,"chr12",1970786,2697950,0,"DMR Genes","CACNA1C",775,"calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","12",1970786,2697950
"1841","ENSG00000151067","chr12",2195953,2196940,"chr12",1970786,2697950,0,"DMR Genes","CACNA1C",775,"calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","12",1970786,2697950
"1842","ENSG00000151067","chr12",2507813,2508090,"chr12",1970786,2697950,0,"DMR Genes","CACNA1C",775,"calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]","12",1970786,2697950
"1843","ENSG00000151136","chr12",107662364,107662818,"chr12",107318413,107659642,-2723,"DMR Genes","BTBD11",121551,"BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844]","12",107318413,107659642
"1844","ENSG00000151240","chr10",517977,518154,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1845","ENSG00000151240","chr10",566743,567104,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1846","ENSG00000151240","chr10",381271,381837,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1847","ENSG00000151240","chr10",300484,301330,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1848","ENSG00000151240","chr10",678464,678574,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1849","ENSG00000151240","chr10",646403,647177,"chr10",274190,689668,0,"DMR Genes","DIP2C",22982,"disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]","10",274190,689668
"1850","ENSG00000151322","chr14",33788255,33788383,"chr14",32934933,33804176,0,"DMR Genes","NPAS3",64067,"neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311]","14",32934933,33804176
"1851","ENSG00000151322","chr14",33800123,33800210,"chr14",32934933,33804176,0,"DMR Genes","NPAS3",64067,"neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311]","14",32934933,33804176
"1852","ENSG00000151322","chr14",33800632,33801055,"chr14",32934933,33804176,0,"DMR Genes","NPAS3",64067,"neuronal PAS domain protein 3 [Source:HGNC Symbol;Acc:HGNC:19311]","14",32934933,33804176
"1853","ENSG00000151360","chr2",3654344,3655219,"chr2",3658195,3702671,2977,"DMR Genes","ALLC",55821,"allantoicase [Source:HGNC Symbol;Acc:HGNC:17377]","2",3658195,3702671
"1854","ENSG00000151468","chr10",12921172,12922288,"chr10",12896625,13099652,0,"DMR Genes","CCDC3",83643,"coiled-coil domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23813]","10",12896625,13099652
"1855","ENSG00000151474","chr10",14109699,14110857,"chr10",13643706,14462142,0,"DMR Genes","FRMD4A",55691,"FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","10",13643706,14462142
"1856","ENSG00000151474","chr10",14032421,14032590,"chr10",13643706,14462142,0,"DMR Genes","FRMD4A",55691,"FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","10",13643706,14462142
"1857","ENSG00000151474","chr10",13832138,13832444,"chr10",13643706,14462142,0,"DMR Genes","FRMD4A",55691,"FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","10",13643706,14462142
"1858","ENSG00000151532","chr10",112470480,112472390,"chr10",112446998,112818744,0,"DMR Genes","VTI1A",143187,"vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]","10",112446998,112818744
"1859","ENSG00000151572","chr12",100897556,100897811,"chr12",100717526,101128641,0,"DMR Genes","ANO4",121601,"anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]","12",100717526,101128641
"1860","ENSG00000151612","chr4",145885916,145886252,"chr4",145757627,145938635,0,"DMR Genes","ZNF827",152485,"zinc finger protein 827 [Source:HGNC Symbol;Acc:HGNC:27193]","4",145757627,145938635
"1861","ENSG00000151617","chr4",147480033,147480428,"chr4",147480917,147544954,490,"DMR Genes","EDNRA",1909,"endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]","4",147480917,147544954
"1862","ENSG00000151640","chr10",132195614,132195858,"chr10",132186900,132205776,0,"DMR Genes","DPYSL4",10570,"dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016]","10",132186900,132205776
"1863","ENSG00000151650","chr10",133238224,133238425,"chr10",133237404,133241929,0,"DMR Genes","VENTX",27287,"VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]","10",133237404,133241929
"1864","ENSG00000151655","chr10",7694394,7696764,"chr10",7703269,7749520,6506,"DMR Genes","ITIH2",3698,"inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]","10",7703269,7749520
"1865","ENSG00000151692","chr2",6982629,6983840,"chr2",6917392,7068286,0,"DMR Genes","RNF144A",9781,"ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]","2",6917392,7068286
"1866","ENSG00000151692","chr2",6956623,6957306,"chr2",6917392,7068286,0,"DMR Genes","RNF144A",9781,"ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457]","2",6917392,7068286
"1867","ENSG00000151702","chr11",128689180,128689577,"chr11",128686535,128813267,0,"DMR Genes","FLI1",2313,"Fli-1 proto-oncogene, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3749]","11",128686535,128813267
"1868","ENSG00000151718","chr4",183173510,183173837,"chr4",183099293,183320777,0,"DMR Genes","WWC2",80014,"WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]","4",183099293,183320777
"1869","ENSG00000151789","chr3",21424592,21425510,"chr3",21412222,22373321,0,"DMR Genes","ZNF385D",79750,"zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]","3",21412222,22373321
"1870","ENSG00000151789","chr3",21618885,21619615,"chr3",21412222,22373321,0,"DMR Genes","ZNF385D",79750,"zinc finger protein 385D [Source:HGNC Symbol;Acc:HGNC:26191]","3",21412222,22373321
"1871","ENSG00000151812","chr14",57917185,57917338,"chr14",57563922,57982194,0,"DMR Genes","SLC35F4",341880,"solute carrier family 35 member F4 [Source:HGNC Symbol;Acc:HGNC:19845]","14",57563922,57982194
"1872","ENSG00000151835","chr13",23377619,23378285,"chr13",23328826,23411513,0,"DMR Genes","SACS",26278,"sacsin molecular chaperone [Source:HGNC Symbol;Acc:HGNC:10519]","13",23328826,23433740
"1873","ENSG00000151892","chr10",116270817,116271195,"chr10",116056925,116273467,0,"DMR Genes","GFRA1",2674,"GDNF family receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4243]","10",116056925,116273467
"1874","ENSG00000151948","chr12",128892004,128892561,"chr12",128853427,128984968,0,"DMR Genes","GLT1D1",144423,"glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","12",128853427,128984968
"1875","ENSG00000151948","chr12",128973959,128974181,"chr12",128853427,128984968,0,"DMR Genes","GLT1D1",144423,"glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","12",128853427,128984968
"1876","ENSG00000151948","chr12",128890463,128890923,"chr12",128853427,128984968,0,"DMR Genes","GLT1D1",144423,"glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","12",128853427,128984968
"1877","ENSG00000151952","chr12",129547229,129549713,"chr12",129071725,129903666,0,"DMR Genes","TMEM132D",121256,"transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]","12",129071725,129903666
"1878","ENSG00000152049","chr2",223054232,223054767,"chr2",223051814,223198399,0,"DMR Genes","KCNE4",23704,"potassium voltage-gated channel subfamily E regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:6244]","2",223051814,223198399
"1879","ENSG00000152127","chr2",134420203,134420505,"chr2",134119983,134454621,0,"DMR Genes","MGAT5",4249,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]","2",134119983,134454621
"1880","ENSG00000152128","chr2",134536286,134536497,"chr2",134455759,134719000,0,"DMR Genes","TMEM163",81615,"transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]","2",134455759,134719000
"1881","ENSG00000152193","chr13",78664432,78665039,"chr13",78614291,78659179,-5254,"DMR Genes","RNF219",79596,"ring finger protein 219 [Source:HGNC Symbol;Acc:HGNC:20308]","13",78614291,78659179
"1882","ENSG00000152217","chr18",44791319,44792638,"chr18",44680173,45068510,0,"DMR Genes","SETBP1",26040,"SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]","18",44680173,45068510
"1883","ENSG00000152217","chr18",44759336,44760304,"chr18",44680173,45068510,0,"DMR Genes","SETBP1",26040,"SET binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15573]","18",44680173,45068510
"1884","ENSG00000152284","chr2",85256197,85257773,"chr2",85133410,85310388,0,"DMR Genes","TCF7L1",83439,"transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]","2",85133410,85310388
"1885","ENSG00000152284","chr2",85305273,85305413,"chr2",85133410,85310388,0,"DMR Genes","TCF7L1",83439,"transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]","2",85133410,85310388
"1886","ENSG00000152315","chr14",90132401,90135290,"chr14",90061765,90185857,0,"DMR Genes","KCNK13",56659,"potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]","14",90061765,90185857
"1887","ENSG00000152430","chr2",197786199,197786387,"chr2",197726879,197786762,0,"DMR Genes","BOLL",66037,"boule homolog, RNA binding protein [Source:HGNC Symbol;Acc:HGNC:14273]","2",197726879,197786762
"1888","ENSG00000152467","chr19",58037240,58038761,"chr19",58034032,58054631,0,"DMR Genes","ZSCAN1",284312,"zinc finger and SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23712]","19",58034032,58054631
"1889","ENSG00000152558","chr11",102469905,102470365,"chr11",102396332,102470384,0,"DMR Genes","TMEM123",114908,"transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]","11",102396332,102470384
"1890","ENSG00000152767","chr13",98203404,98204014,"chr13",98142562,98455176,0,"DMR Genes","FARP1",10160,"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]","13",98142562,98455176
"1891","ENSG00000152767","chr13",98393432,98393550,"chr13",98142562,98455176,0,"DMR Genes","FARP1",10160,"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]","13",98142562,98455176
"1892","ENSG00000152767","chr13",98213870,98214934,"chr13",98142562,98455176,0,"DMR Genes","FARP1",10160,"FERM, ARH/RhoGEF and pleckstrin domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3591]","13",98142562,98455176
"1893","ENSG00000152785","chr4",81066720,81067385,"chr4",81030965,81057531,-9190,"DMR Genes","BMP3",651,"bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]","4",81030965,81057531
"1894","ENSG00000152818","chr6",144468281,144469019,"chr6",144285701,144853034,0,"DMR Genes","UTRN",7402,"utrophin [Source:HGNC Symbol;Acc:HGNC:12635]","6",144285701,144853034
"1895","ENSG00000152818","chr6",144330065,144332054,"chr6",144285701,144853034,0,"DMR Genes","UTRN",7402,"utrophin [Source:HGNC Symbol;Acc:HGNC:12635]","6",144285701,144853034
"1896","ENSG00000152953","chr4",5382815,5383052,"chr4",5051442,5500998,0,"DMR Genes","STK32B",55351,"serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]","4",5051442,5500998
"1897","ENSG00000152954","chr6",24140626,24140745,"chr6",24126122,24154900,0,"DMR Genes","NRSN1",140767,"neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]","6",24126122,24154900
"1898","ENSG00000153094","chr2",111143800,111145330,"chr2",111119378,111168447,0,"DMR Genes","BCL2L11",10018,"BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]","2",111119378,111168447
"1899","ENSG00000153107","chr2",111766934,111767248,"chr2",111766271,111884690,0,"DMR Genes","ANAPC1",64682,"anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988]","2",111611639,111884690
"1900","ENSG00000153113","chr5",96671535,96671810,"chr5",96525267,96779595,0,"DMR Genes","CAST",831,"calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]","5",96525267,96779595
"1901","ENSG00000153130","chr4",140286617,140286964,"chr4",140257286,140385726,0,"DMR Genes","SCOC",60592,"short coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:20335]","4",140257286,140385726
"1902","ENSG00000153162","chr6",7741168,7743287,"chr6",7726797,7881422,0,"DMR Genes","BMP6",654,"bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]","6",7726797,7881422
"1903","ENSG00000153207","chr1",246869257,246869857,"chr1",246839098,246931978,0,"DMR Genes","AHCTF1",25909,"AT-hook containing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:24618]","1",246839098,246931967
"1904","ENSG00000153233","chr12",70719124,70719694,"chr12",70638073,70920843,0,"DMR Genes","PTPRR",5801,"protein tyrosine phosphatase, receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]","12",70638073,70920843
"1905","ENSG00000153266","chr3",62374767,62374871,"chr3",62369681,62374324,-444,"DMR Genes","FEZF2",55079,"FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]","3",62369681,62374324
"1906","ENSG00000153317","chr8",130094487,130094876,"chr8",130052104,130443660,0,"DMR Genes","ASAP1",50807,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:2720]","8",130052104,130443660
"1907","ENSG00000153487","chr13",110719154,110719452,"chr13",110712736,110723339,0,"DMR Genes","ING1",3621,"inhibitor of growth family member 1 [Source:HGNC Symbol;Acc:HGNC:6062]","13",110712736,110723339
"1908","ENSG00000153495","chr13",111323669,111324406,"chr13",111316184,111344249,0,"DMR Genes","TEX29",121793,"testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]","13",111316184,111344249
"1909","ENSG00000153531","chr13",113410100,113410270,"chr13",113399610,113453524,0,"DMR Genes","ADPRHL1",113622,"ADP-ribosylhydrolase like 1 [Source:HGNC Symbol;Acc:HGNC:21303]","13",113399610,113453524
"1910","ENSG00000153531","chr13",113402464,113403046,"chr13",113399610,113453524,0,"DMR Genes","ADPRHL1",113622,"ADP-ribosylhydrolase like 1 [Source:HGNC Symbol;Acc:HGNC:21303]","13",113399610,113453524
"1911","ENSG00000153551","chr3",32467063,32467627,"chr3",32391671,32483067,0,"DMR Genes","CMTM7",112616,"CKLF like MARVEL transmembrane domain containing 7 [Source:HGNC Symbol;Acc:HGNC:19178]","3",32391671,32483067
"1912","ENSG00000153551","chr3",32403377,32403597,"chr3",32391671,32483067,0,"DMR Genes","CMTM7",112616,"CKLF like MARVEL transmembrane domain containing 7 [Source:HGNC Symbol;Acc:HGNC:19178]","3",32391671,32483067
"1913","ENSG00000153561","chr2",86775582,86776631,"chr2",86720173,86778041,0,"DMR Genes","RMND5A",64795,"required for meiotic nuclear division 5 homolog A [Source:HGNC Symbol;Acc:HGNC:25850]","2",86720173,86778041
"1914","ENSG00000153707","chr9",9775759,9775828,"chr9",8314246,10612723,0,"DMR Genes","PTPRD",5789,"protein tyrosine phosphatase, receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]","9",8314246,10612723
"1915","ENSG00000153815","chr16",81633465,81633851,"chr16",81445170,81711762,0,"DMR Genes","CMIP",80790,"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]","16",81445170,81711762
"1916","ENSG00000153815","chr16",81483139,81484113,"chr16",81445170,81711762,0,"DMR Genes","CMIP",80790,"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]","16",81445170,81711762
"1917","ENSG00000153815","chr16",81447092,81447158,"chr16",81445170,81711762,0,"DMR Genes","CMIP",80790,"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]","16",81445170,81711762
"1918","ENSG00000153815","chr16",81517769,81517993,"chr16",81445170,81711762,0,"DMR Genes","CMIP",80790,"c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319]","16",81445170,81711762
"1919","ENSG00000153823","chr2",229267284,229269643,"chr2",228850526,229271285,0,"DMR Genes","PID1",55022,"phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084]","2",228850526,229271285
"1920","ENSG00000153879","chr19",33372290,33372592,"chr19",33373330,33382686,739,"DMR Genes","CEBPG",1054,"CCAAT enhancer binding protein gamma [Source:HGNC Symbol;Acc:HGNC:1837]","19",33373330,33382686
"1921","ENSG00000153885","chr19",33794832,33794997,"chr19",33795933,33815763,937,"DMR Genes","KCTD15",79047,"potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]","19",33795933,33815763
"1922","ENSG00000153885","chr19",33785567,33786938,"chr19",33795933,33815763,8996,"DMR Genes","KCTD15",79047,"potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]","19",33795933,33815763
"1923","ENSG00000153944","chr17",57637306,57637480,"chr17",57255851,57684685,0,"DMR Genes","MSI2",124540,"musashi RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18585]","17",57255851,57684685
"1924","ENSG00000154118","chr16",87655438,87655510,"chr16",87601835,87698156,0,"DMR Genes","JPH3",57338,"junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]","16",87601835,87698156
"1925","ENSG00000154118","chr16",87619548,87619721,"chr16",87601835,87698156,0,"DMR Genes","JPH3",57338,"junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]","16",87601835,87698156
"1926","ENSG00000154122","chr5",14755227,14756471,"chr5",14704804,14871778,0,"DMR Genes","ANKH",56172,"ANKH inorganic pyrophosphate transport regulator [Source:HGNC Symbol;Acc:HGNC:15492]","5",14704800,14871785
