"","Ensbl","chr","DMRstart","DMRend","chrom","gene_start","gene_end","distance_relhg38","label","hgnc_symbol","entrezgene","description","chromosome_name","start_position","end_position"
"1447","ENSG00000173269","chr10",86958560,86958750,"chr10",86935540,86969481,0,"DMR Genes","MMRN2",79812,"multimerin 2 [Source:HGNC Symbol;Acc:HGNC:19888]","10",86935540,86969481
"1448","ENSG00000173320","chr4",183884970,183885008,"chr4",183797692,184023526,0,"DMR Genes","STOX2",56977,"storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","4",183797692,184023526
"1449","ENSG00000173572","chr19",55909310,55910902,"chr19",55891699,55932336,0,"DMR Genes","NLRP13",126204,"NLR family pyrin domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22937]","19",55891699,55932336
"1450","ENSG00000173611","chr9",125131624,125132696,"chr9",124942608,125143506,0,"DMR Genes","SCAI",286205,"suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]","9",124942608,125143506
"1451","ENSG00000173825","chr11",65355695,65356138,"chr11",65354767,65357613,0,"DMR Genes","TIGD3",220359,"tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]","11",65354767,65357613
"1452","ENSG00000173867","chr15",88480447,88480719,"chr15",88459717,88511521,0,"DMR Genes","",NA,"novel transcript","15",88459501,88546585
"1453","ENSG00000173868","chr17",49224431,49224665,"chr17",49223362,49230766,0,"DMR Genes","PHOSPHO1",162466,"phosphoethanolamine/phosphocholine phosphatase [Source:HGNC Symbol;Acc:HGNC:16815]","17",49223362,49230766
"1454","ENSG00000173918","chr17",79025009,79026224,"chr17",79022814,79049788,0,"DMR Genes","C1QTNF1",114897,"C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]","17",79022814,79049788
"1455","ENSG00000173950","chr3",195178535,195178633,"chr3",195068279,195271167,0,"DMR Genes","XXYLT1",152002,"xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]","3",195068279,195271167
"1456","ENSG00000173950","chr3",195153344,195156470,"chr3",195068279,195271167,0,"DMR Genes","XXYLT1",152002,"xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]","3",195068279,195271167
"1457","ENSG00000173950","chr3",195133308,195133725,"chr3",195068279,195271167,0,"DMR Genes","XXYLT1",152002,"xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]","3",195068279,195271167
"1458","ENSG00000174227","chr4",506223,508576,"chr4",499210,540196,0,"DMR Genes","PIGG",54872,"phosphatidylinositol glycan anchor biosynthesis class G [Source:HGNC Symbol;Acc:HGNC:25985]","4",499210,540196
"1459","ENSG00000174332","chr1",53708570,53708829,"chr1",53506237,53738106,0,"DMR Genes","GLIS1",148979,"GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]","1",53506237,53738106
"1460","ENSG00000174407","chr20",62565009,62565684,"chr20",62550453,62570764,0,"DMR Genes","MIR1-1HG",128826,"MIR1-1 host gene [Source:HGNC Symbol;Acc:HGNC:16159]","20",62550453,62570764
"1461","ENSG00000174456","chr12",110063863,110065390,"chr12",110027028,110073686,0,"DMR Genes","C12orf76",400073,"chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]","12",110027028,110073686
"1462","ENSG00000174514","chr1",205580755,205581442,"chr1",205568885,205602918,0,"DMR Genes","MFSD4A",148808,"major facilitator superfamily domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25433]","1",205568885,205602918
"1463","ENSG00000174562","chr19",50830824,50831663,"chr19",50825289,50837213,0,"DMR Genes","KLK15",55554,"kallikrein related peptidase 15 [Source:HGNC Symbol;Acc:HGNC:20453]","19",50825289,50837213
"1464","ENSG00000174572","chr6",27217858,27217951,"chr6",27211244,27211913,-5946,"DMR Genes","RPL10P2",NA,"ribosomal protein L10 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:13975]","6",27211244,27211913
"1465","ENSG00000174586","chr19",58356462,58356926,"chr19",58354357,58362848,0,"DMR Genes","ZNF497",162968,"zinc finger protein 497 [Source:HGNC Symbol;Acc:HGNC:23714]","19",58354357,58362848
"1466","ENSG00000174705","chr5",172402944,172403558,"chr5",172325000,172454523,0,"DMR Genes","SH3PXD2B",285590,"SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]","5",172325000,172454523
"1467","ENSG00000174705","chr5",172417951,172419627,"chr5",172325000,172454523,0,"DMR Genes","SH3PXD2B",285590,"SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]","5",172325000,172454523
"1468","ENSG00000174898","chr19",5741858,5743281,"chr19",5720677,5778734,0,"DMR Genes","CATSPERD",257062,"cation channel sperm associated auxiliary subunit delta [Source:HGNC Symbol;Acc:HGNC:28598]","19",5720677,5778734
"1469","ENSG00000174938","chr16",29876351,29876512,"chr16",29871159,29899547,0,"DMR Genes","SEZ6L2",26470,"seizure related 6 homolog like 2 [Source:HGNC Symbol;Acc:HGNC:30844]","16",29871159,29899547
"1470","ENSG00000174945","chr7",2679288,2679375,"chr7",2679522,2775500,148,"DMR Genes","AMZ1",155185,"archaelysin family metallopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:22231]","7",2679522,2775500
"1471","ENSG00000175029","chr10",125004814,125005653,"chr10",124984317,125161170,0,"DMR Genes","CTBP2",1488,"C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]","10",124984317,125161170
"1472","ENSG00000175029","chr10",125058352,125059153,"chr10",124984317,125161170,0,"DMR Genes","CTBP2",1488,"C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]","10",124984317,125161170
"1473","ENSG00000175029","chr10",125015310,125017728,"chr10",124984317,125161170,0,"DMR Genes","CTBP2",1488,"C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495]","10",124984317,125161170
"1474","ENSG00000175040","chr3",143121489,143121864,"chr3",143119331,143124014,0,"DMR Genes","CHST2",9435,"carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]","3",143119331,143124014
"1475","ENSG00000175110","chr3",139173249,139174091,"chr3",139005806,139357223,0,"DMR Genes","MRPS22",56945,"mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]","3",139005806,139357223
"1476","ENSG00000175110","chr3",139044392,139045081,"chr3",139005806,139357223,0,"DMR Genes","MRPS22",56945,"mitochondrial ribosomal protein S22 [Source:HGNC Symbol;Acc:HGNC:14508]","3",139005806,139357223
"1477","ENSG00000175147","chr1",15116119,15117298,"chr1",15111815,15152464,0,"DMR Genes","TMEM51-AS1",200197,"TMEM51 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26301]","1",15111815,15153237
"1478","ENSG00000175155","chr17",59387322,59388132,"chr17",59331689,59401729,0,"DMR Genes","YPEL2",388403,"yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]","17",59331689,59401729
"1479","ENSG00000175170","chr20",25858135,25858473,"chr20",25763466,25868225,0,"DMR Genes","FAM182B",NA,"family with sequence similarity 182 member B [Source:HGNC Symbol;Acc:HGNC:34503]","20",25763466,25868225
"1480","ENSG00000175215","chr12",57851148,57852470,"chr12",57819927,57846739,-4410,"DMR Genes","CTDSP2",10106,"CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]","12",57819927,57846739
"1481","ENSG00000175221","chr19",884548,884615,"chr19",867630,893218,0,"DMR Genes","MED16",10025,"mediator complex subunit 16 [Source:HGNC Symbol;Acc:HGNC:17556]","19",867630,893218
"1482","ENSG00000175387","chr18",47803248,47806110,"chr18",47808957,47931146,2848,"DMR Genes","SMAD2",4087,"SMAD family member 2 [Source:HGNC Symbol;Acc:HGNC:6768]","18",47808957,47931146
"1483","ENSG00000175470","chr10",131909279,131911141,"chr10",131900644,131959834,0,"DMR Genes","PPP2R2D",55844,"protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732]","10",131900644,131959834
"1484","ENSG00000175591","chr11",73234438,73234467,"chr11",73218298,73236352,0,"DMR Genes","P2RY2",5029,"purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]","11",73218298,73236352
"1485","ENSG00000175600","chr7",40172631,40173315,"chr7",40134977,40860763,0,"DMR Genes","SUGCT",79783,"succinyl-CoA:glutarate-CoA transferase [Source:HGNC Symbol;Acc:HGNC:16001]","7",40134977,40860763
"1486","ENSG00000175662","chr17",17936046,17936174,"chr17",17843511,17972422,0,"DMR Genes","TOM1L2",146691,"target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]","17",17843511,17972422
"1487","ENSG00000175727","chr12",122096979,122098404,"chr12",122078722,122147347,0,"DMR Genes","MLXIP",22877,"MLX interacting protein [Source:HGNC Symbol;Acc:HGNC:17055]","12",122078722,122147347
"1488","ENSG00000175745","chr5",93595355,93596324,"chr5",93583337,93594615,-741,"DMR Genes","NR2F1",7025,"nuclear receptor subfamily 2 group F member 1 [Source:HGNC Symbol;Acc:HGNC:7975]","5",93583224,93594615
"1489","ENSG00000175773","chr11",130318173,130319071,"chr11",130314993,130403657,0,"DMR Genes","",646383,"uncharacterized LOC646383 [Source:NCBI gene;Acc:646383]","11",130314993,130403657
"1490","ENSG00000175806","chr8",10190403,10192045,"chr8",10054268,10428891,0,"DMR Genes","MSRA",4482,"methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]","8",10054268,10428891
"1491","ENSG00000175806","chr8",10425039,10425813,"chr8",10054268,10428891,0,"DMR Genes","MSRA",4482,"methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]","8",10054268,10428891
"1492","ENSG00000175806","chr8",10426519,10427846,"chr8",10054268,10428891,0,"DMR Genes","MSRA",4482,"methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]","8",10054268,10428891
"1493","ENSG00000175806","chr8",10061993,10062279,"chr8",10054268,10428891,0,"DMR Genes","MSRA",4482,"methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]","8",10054268,10428891
"1494","ENSG00000175841","chr3",101522629,101522749,"chr3",101521891,101522979,0,"DMR Genes","FAM172BP",NA,"family with sequence similarity 172 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:34336]","3",101521891,101522979
"1495","ENSG00000175866","chr17",81107808,81110642,"chr17",81035122,81117432,0,"DMR Genes","BAIAP2",10458,"BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]","17",81035122,81117432
"1496","ENSG00000175866","chr17",81094913,81096620,"chr17",81035122,81117432,0,"DMR Genes","BAIAP2",10458,"BAI1 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:947]","17",81035122,81117432
"1497","ENSG00000175894","chr21",44511166,44511685,"chr21",44497892,44711580,0,"DMR Genes","TSPEAR",54084,"thrombospondin type laminin G domain and EAR repeats [Source:HGNC Symbol;Acc:HGNC:1268]","21",44497892,44711580
"1498","ENSG00000176124","chr13",50129413,50129662,"chr13",50082171,50723236,0,"DMR Genes","DLEU1",10301,"deleted in lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:13747]","13",50082171,50723236
"1499","ENSG00000176124","chr13",50642034,50643333,"chr13",50082171,50723236,0,"DMR Genes","DLEU1",10301,"deleted in lymphocytic leukemia 1 [Source:HGNC Symbol;Acc:HGNC:13747]","13",50082171,50723236
"1500","ENSG00000176155","chr17",82117935,82120483,"chr17",82101460,82212830,0,"DMR Genes","CCDC57",284001,"coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]","17",82101460,82212830
"1501","ENSG00000176155","chr17",82184338,82185196,"chr17",82101460,82212830,0,"DMR Genes","CCDC57",284001,"coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564]","17",82101460,82212830
"1502","ENSG00000176177","chr22",39893610,39893836,"chr22",39743044,39893864,0,"DMR Genes","ENTHD1",150350,"ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352]","22",39743044,39893864
"1503","ENSG00000176243","chr3",96779720,96780924,"chr3",96776945,96777683,-2038,"DMR Genes","CDV3P1",NA,"CDV3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42387]","3",96776945,96777683
"1504","ENSG00000176293","chr19",58060057,58060380,"chr19",58059239,58086310,0,"DMR Genes","ZNF135",7694,"zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]","19",58059239,58086310
"1505","ENSG00000176381","chr6",166296466,166297103,"chr6",166305300,166308448,8198,"DMR Genes","PRR18",285800,"proline rich 18 [Source:HGNC Symbol;Acc:HGNC:28574]","6",166305300,166308448
"1506","ENSG00000176463","chr15",92146463,92149556,"chr15",91853695,92172435,0,"DMR Genes","SLCO3A1",28232,"solute carrier organic anion transporter family member 3A1 [Source:HGNC Symbol;Acc:HGNC:10952]","15",91853695,92172435
"1507","ENSG00000176533","chr19",2695101,2695724,"chr19",2511219,2702709,0,"DMR Genes","GNG7",2788,"G protein subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]","19",2511219,2702709
"1508","ENSG00000176563","chr17",42800246,42800849,"chr17",42798792,42811587,0,"DMR Genes","CNTD1",124817,"cyclin N-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26847]","17",42798792,42811587
"1509","ENSG00000176605","chr14",98709897,98710151,"chr14",98711613,98717761,1463,"DMR Genes","C14orf177",283598,"chromosome 14 open reading frame 177 [Source:HGNC Symbol;Acc:HGNC:26375]","14",98711613,98717766
"1510","ENSG00000176658","chr17",32500670,32501667,"chr17",32492522,32877177,0,"DMR Genes","MYO1D",4642,"myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]","17",32492522,32877177
"1511","ENSG00000176658","chr17",32659106,32659508,"chr17",32492522,32877177,0,"DMR Genes","MYO1D",4642,"myosin ID [Source:HGNC Symbol;Acc:HGNC:7598]","17",32492522,32877177
"1512","ENSG00000176659","chr20",60053336,60053936,"chr20",60055925,60072953,1990,"DMR Genes","C20orf197",284756,"chromosome 20 open reading frame 197 [Source:HGNC Symbol;Acc:HGNC:26601]","20",60055925,60072953
"1513","ENSG00000176753","chr15",40252569,40253023,"chr15",40250664,40252969,0,"DMR Genes","C15orf56",644809,"chromosome 15 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:33868]","15",40250664,40252969
"1514","ENSG00000176769","chr10",131158614,131159632,"chr10",131092391,131311721,0,"DMR Genes","TCERG1L",256536,"transcription elongation regulator 1 like [Source:HGNC Symbol;Acc:HGNC:23533]","10",131092391,131311721
"1515","ENSG00000176771","chr2",132691512,132691609,"chr2",132671799,133568463,0,"DMR Genes","NCKAP5",344148,"NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]","2",132671799,133568463
"1516","ENSG00000176840","chr19",4763775,4764443,"chr19",4769140,4772533,4698,"DMR Genes","MIR7-3HG",284424,"MIR7-3 host gene [Source:HGNC Symbol;Acc:HGNC:30049]","19",4769140,4772533
"1517","ENSG00000176978","chr9",137109996,137111248,"chr9",137110542,137115177,0,"DMR Genes","DPP7",29952,"dipeptidyl peptidase 7 [Source:HGNC Symbol;Acc:HGNC:14892]","9",137110542,137115177
"1518","ENSG00000176984","chr11",120169618,120170543,"chr11",120168977,120171679,0,"DMR Genes","",NA,"novel transcript, antisense to TRIM29","11",120168977,120171679
"1519","ENSG00000176986","chr10",73769440,73770950,"chr10",73744384,73772161,0,"DMR Genes","SEC24C",9632,"SEC24 homolog C, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10705]","10",73744384,73772161
"1520","ENSG00000177098","chr11",118133911,118134165,"chr11",118133377,118152888,0,"DMR Genes","SCN4B",6330,"sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]","11",118133377,118152888
"1521","ENSG00000177103","chr11",117511994,117512895,"chr11",117427773,117817525,0,"DMR Genes","DSCAML1",57453,"DS cell adhesion molecule like 1 [Source:HGNC Symbol;Acc:HGNC:14656]","11",117427773,117817525
"1522","ENSG00000177106","chr11",719502,719677,"chr11",694438,727727,0,"DMR Genes","EPS8L2",64787,"EPS8 like 2 [Source:HGNC Symbol;Acc:HGNC:21296]","11",694438,727727
"1523","ENSG00000177238","chr16",31236882,31238157,"chr16",31214021,31231537,-5346,"DMR Genes","TRIM72",493829,"tripartite motif containing 72 [Source:HGNC Symbol;Acc:HGNC:32671]","16",31214021,31231537
"1524","ENSG00000177374","chr17",2057659,2057803,"chr17",2054154,2063241,0,"DMR Genes","HIC1",3090,"HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]","17",2054154,2063241
"1525","ENSG00000177398","chr21",42110252,42112177,"chr21",42062959,42143453,0,"DMR Genes","UMODL1",89766,"uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]","21",42062959,42143453
"1526","ENSG00000177398","chr21",42118336,42119200,"chr21",42062959,42143453,0,"DMR Genes","UMODL1",89766,"uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]","21",42062959,42143453
"1527","ENSG00000177558","chr19",35227775,35228718,"chr19",35224800,35228729,0,"DMR Genes","FAM187B",148109,"family with sequence similarity 187 member B [Source:HGNC Symbol;Acc:HGNC:26366]","19",35224800,35228729
"1528","ENSG00000177570","chr8",118339552,118339938,"chr8",118189459,118621995,0,"DMR Genes","SAMD12",401474,"sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]","8",118189455,118622112
"1529","ENSG00000177614","chr1",230307401,230308244,"chr1",230314482,230426371,6239,"DMR Genes","PGBD5",79605,"piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]","1",230314482,230426371
"1530","ENSG00000177694","chr3",174640189,174641174,"chr3",174438573,175810552,0,"DMR Genes","NAALADL2",254827,"N-acetylated alpha-linked acidic dipeptidase like 2 [Source:HGNC Symbol;Acc:HGNC:23219]","3",174438573,175810552
"1531","ENSG00000177791","chr10",73641478,73641557,"chr10",73631654,73641757,0,"DMR Genes","MYOZ1",58529,"myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]","10",73631654,73641757
"1532","ENSG00000177800","chr1",229253374,229254585,"chr1",229249636,229251810,-1565,"DMR Genes","TMEM78",NA,"transmembrane protein 78 [Source:HGNC Symbol;Acc:HGNC:32307]","1",229249636,229251810
"1533","ENSG00000177807","chr1",160061600,160062256,"chr1",159998651,160070483,0,"DMR Genes","KCNJ10",3766,"potassium voltage-gated channel subfamily J member 10 [Source:HGNC Symbol;Acc:HGNC:6256]","1",159998651,160070483
"1534","ENSG00000177989","chr22",50533525,50533560,"chr22",50529710,50532580,-946,"DMR Genes","ODF3B",440836,"outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388]","22",50529710,50532580
"1535","ENSG00000178175","chr5",72517682,72518521,"chr5",72442652,72507727,-9956,"DMR Genes","ZNF366",167465,"zinc finger protein 366 [Source:HGNC Symbol;Acc:HGNC:18316]","5",72442652,72507727
"1536","ENSG00000178217","chr10",80632993,80633125,"chr10",80537902,80646560,0,"DMR Genes","SH2D4B",387694,"SH2 domain containing 4B [Source:HGNC Symbol;Acc:HGNC:31440]","10",80537902,80646560
"1537","ENSG00000178342","chr18",79871584,79872564,"chr18",79863668,79900184,0,"DMR Genes","KCNG2",26251,"potassium voltage-gated channel modifier subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:6249]","18",79863668,79900184
"1538","ENSG00000178568","chr2",211926077,211926120,"chr2",211375717,212538841,0,"DMR Genes","ERBB4",2066,"erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]","2",211375717,212538841
"1539","ENSG00000178596","chr1",94302814,94302929,"chr1",94302038,94303022,0,"DMR Genes","GAPDHP29",NA,"glyceraldehyde 3 phosphate dehydrogenase pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:37781]","1",94302038,94303022
"1540","ENSG00000178764","chr8",122838678,122839432,"chr8",122781394,122974512,0,"DMR Genes","ZHX2",22882,"zinc fingers and homeoboxes 2 [Source:HGNC Symbol;Acc:HGNC:18513]","8",122781394,122974512
"1541","ENSG00000178773","chr16",89597713,89598161,"chr16",89575768,89597246,-468,"DMR Genes","CPNE7",27132,"copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]","16",89575768,89597246
"1542","ENSG00000178882","chr12",124097895,124099865,"chr12",123973241,124316024,0,"DMR Genes","RFLNA",144347,"refilin A [Source:HGNC Symbol;Acc:HGNC:27051]","12",123973241,124316024
"1543","ENSG00000178882","chr12",124097895,124099865,"chr12",123973241,124316024,0,"DMR Genes","RFLNA",100533183,"refilin A [Source:HGNC Symbol;Acc:HGNC:27051]","12",123973241,124316024
"1544","ENSG00000178882","chr12",124187392,124189023,"chr12",123973241,124316024,0,"DMR Genes","RFLNA",144347,"refilin A [Source:HGNC Symbol;Acc:HGNC:27051]","12",123973241,124316024
"1545","ENSG00000178882","chr12",124187392,124189023,"chr12",123973241,124316024,0,"DMR Genes","RFLNA",100533183,"refilin A [Source:HGNC Symbol;Acc:HGNC:27051]","12",123973241,124316024
"1546","ENSG00000178951","chr19",4057842,4058393,"chr19",4044364,4066945,0,"DMR Genes","ZBTB7A",51341,"zinc finger and BTB domain containing 7A [Source:HGNC Symbol;Acc:HGNC:18078]","19",4044364,4066945
"1547","ENSG00000178980","chr19",47781767,47782206,"chr19",47778572,47784686,0,"DMR Genes","SELENOW",6415,"selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]","19",47778572,47784686
"1548","ENSG00000178982","chr19",38623723,38624185,"chr19",38619082,38636955,0,"DMR Genes","EIF3K",27335,"eukaryotic translation initiation factor 3 subunit K [Source:HGNC Symbol;Acc:HGNC:24656]","19",38619082,38636955
"1549","ENSG00000179071","chr11",85685136,85685973,"chr11",85684866,85686277,0,"DMR Genes","CCDC89",220388,"coiled-coil domain containing 89 [Source:HGNC Symbol;Acc:HGNC:26762]","11",85684866,85686277
"1550","ENSG00000179240","chr11",76410765,76412358,"chr11",76381313,76414619,0,"DMR Genes","GVQW3",100506127,"GVQW motif containing 3 [Source:HGNC Symbol;Acc:HGNC:51239]","11",76381313,76414619
"1551","ENSG00000179242","chr20",61627752,61629273,"chr20",61252426,61940617,0,"DMR Genes","CDH4",1002,"cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]","20",61252426,61940617
"1552","ENSG00000179242","chr20",61300568,61301488,"chr20",61252426,61940617,0,"DMR Genes","CDH4",1002,"cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]","20",61252426,61940617
"1553","ENSG00000179242","chr20",61635985,61637274,"chr20",61252426,61940617,0,"DMR Genes","CDH4",1002,"cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]","20",61252426,61940617
"1554","ENSG00000179364","chr14",105317167,105317945,"chr14",105300563,105398147,0,"DMR Genes","PACS2",23241,"phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]","14",105300563,105398147
"1555","ENSG00000179388","chr8",22689974,22690332,"chr8",22687659,22693302,0,"DMR Genes","EGR3",1960,"early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]","8",22687659,22693302
"1556","ENSG00000179455","chr15",23565505,23566152,"chr15",23565678,23630075,0,"DMR Genes","MKRN3",7681,"makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]","15",23565674,23630075
"1557","ENSG00000179456","chr1",244055185,244055257,"chr1",244048939,244057476,0,"DMR Genes","ZBTB18",10472,"zinc finger and BTB domain containing 18 [Source:HGNC Symbol;Acc:HGNC:13030]","1",244048939,244057476
"1558","ENSG00000179532","chr11",6497208,6497347,"chr11",6497260,6593758,0,"DMR Genes","DNHD1",144132,"dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]","11",6497260,6593758
"1559","ENSG00000179583","chr16",10866842,10867421,"chr16",10866222,10932281,0,"DMR Genes","CIITA",4261,"class II major histocompatibility complex transactivator [Source:HGNC Symbol;Acc:HGNC:7067]","16",10866222,10943021
"1560","ENSG00000179796","chr3",26640812,26641613,"chr3",26622806,26710776,0,"DMR Genes","LRRC3B",116135,"leucine rich repeat containing 3B [Source:HGNC Symbol;Acc:HGNC:28105]","3",26622806,26717537
"1561","ENSG00000179832","chr8",144233334,144233567,"chr8",144148016,144261940,0,"DMR Genes","MROH1",727957,"maestro heat like repeat family member 1 [Source:HGNC Symbol;Acc:HGNC:26958]","8",144148016,144261940
"1562","ENSG00000179840","chr1",9653226,9653976,"chr1",9652610,9654586,0,"DMR Genes","PIK3CD-AS1",644997,"PIK3CD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32346]","1",9652610,9654586
"1563","ENSG00000179855","chr19",3590057,3590867,"chr19",3585553,3593541,0,"DMR Genes","GIPC3",126326,"GIPC PDZ domain containing family member 3 [Source:HGNC Symbol;Acc:HGNC:18183]","19",3585553,3593541
"1564","ENSG00000179954","chr19",55495664,55496555,"chr19",55488404,55519098,0,"DMR Genes","SSC5D",284297,"scavenger receptor cysteine rich family member with 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]","19",55488404,55519098
"1565","ENSG00000180210","chr11",46728456,46730302,"chr11",46719180,46739506,0,"DMR Genes","F2",2147,"coagulation factor II, thrombin [Source:HGNC Symbol;Acc:HGNC:3535]","11",46719180,46739506
"1566","ENSG00000180264","chr9",124453051,124453260,"chr9",124451425,124478589,0,"DMR Genes","ADGRD2",347088,"adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]","9",124451425,124478589
"1567","ENSG00000180264","chr9",124451182,124451674,"chr9",124451425,124478589,0,"DMR Genes","ADGRD2",347088,"adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651]","9",124451425,124478589
"1568","ENSG00000180269","chr16",20048895,20050368,"chr16",20031485,20073917,0,"DMR Genes","GPR139",124274,"G protein-coupled receptor 139 [Source:HGNC Symbol;Acc:HGNC:19995]","16",20031485,20073917
"1569","ENSG00000180279","chr19",50810954,50811458,"chr19",50808874,50818880,0,"DMR Genes","LINC01869",284365,"long intergenic non-protein coding RNA 1869 [Source:HGNC Symbol;Acc:HGNC:25050]","19",50808874,50818880
"1570","ENSG00000180287","chr1",242074186,242076993,"chr1",242082986,242524696,5994,"DMR Genes","PLD5",200150,"phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]","1",242082986,242524696
"1571","ENSG00000180660","chr13",35475454,35476154,"chr13",35474182,35477209,0,"DMR Genes","MAB21L1",4081,"mab-21 like 1 [Source:HGNC Symbol;Acc:HGNC:6757]","13",35474182,35477209
"1572","ENSG00000180739","chr19",10513827,10514338,"chr19",10512742,10517931,0,"DMR Genes","S1PR5",53637,"sphingosine-1-phosphate receptor 5 [Source:HGNC Symbol;Acc:HGNC:14299]","19",10512742,10517931
"1573","ENSG00000180777","chr18",14748231,14748341,"chr18",14728272,14852738,0,"DMR Genes","ANKRD30B",374860,"ankyrin repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:24165]","18",14728272,14852738
"1574","ENSG00000180891","chr17",57892964,57893512,"chr17",57861243,57955323,0,"DMR Genes","CUEDC1",404093,"CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]","17",57861243,57955323
"1575","ENSG00000181090","chr9",137785412,137787186,"chr9",137618963,137870016,0,"DMR Genes","EHMT1",79813,"euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]","9",137618963,137870016
